ts,t_ext,h_ext,t_C_cal,h_C_cal,t_L_cal,h_L_cal
1626858000000000000,35.10426605811785,27.888904045373344,25.700000000000045,27.50201672740731,23.214681413330766,9.633199035194185
1626861600000000000,37.239703177882085,24.37278014454756,25.70000000000002,27.501980342244313,23.1647548203974,9.628535702588145
1626865200000000000,39.37689763706514,20.85416720326804,25.69999999999999,27.502016727407245,23.11468141333072,9.624072171794165
1626872400000000000,42.289507702607594,12.422188474470442,25.548817230913247,27.23404385558571,23.053582891073642,9.579050564827563
1626876000000000000,40.238212790494146,14.375828075391663,25.638621846764952,27.251991877794886,23.096790655093013,9.584703407024707
1626879600000000000,38.17254661087843,16.3672934106158,25.72270019506943,27.271099196719636,23.140462590201654,9.590491975594526
1626883200000000000,36.07387341541206,18.445769580750678,25.791998613341214,27.29247402994464,23.18509496093789,9.597100746842983
1626886800000000000,33.93530818011406,20.647340180869378,25.83642691333462,27.318013338358814,23.230779405938037,9.60523550934104
1626890400000000000,31.773174515270405,22.975052162869076,25.84650123646004,27.349238746609522,23.277282930018522,9.61607156772124
1626894000000000000,29.626897494820472,25.388706349565535,25.81414618226725,27.386881067487852,23.324064743936393,9.63050170887863
1626897600000000000,27.56117044755096,27.800744346493648,25.73482133794144,27.430685596370942,23.37050688132243,9.648885046257991
1626901200000000000,25.647959393967007,30.105845695692654,25.608844828845108,27.47976301951107,23.41591739503472,9.670892246799497
1626904800000000000,23.944868650098254,32.20738249573685,25.441836566961378,27.5325231159568,23.459899269118125,9.69638142781523
1626908400000000000,22.49176487351854,34.02282967856624,25.24297317727525,27.586591706068067,23.502541474957503,9.724623358151877
1626912000000000000,21.32284381307852,35.45223649931157,25.02393884502806,27.639086948341532,23.54366732457987,9.754371149774261
1626915600000000000,20.53316928317937,36.32097748774653,24.798130880831245,27.685822954370323,23.580074715262676,9.78353960865498
1626919200000000000,20.19231859557536,36.5221306151033,24.57990075523307,27.723954109870622,23.60947970974724,9.810952188278236
1626922800000000000,20.35094477659637,36.018045559218066,24.384026037380874,27.75203624410748,23.630797623622264,9.836291016087245
1626926400000000000,21.0383930512319,34.85788915331445,24.224677596561982,27.77005307525109,23.643848975378972,9.859616914882437
1626930000000000000,22.24891586337216,33.22373110835723,24.114436041689906,27.778349000705575,23.649146307272375,9.881014117404627
1626933600000000000,23.91906744068075,31.25454795806373,24.06206377714113,27.77837829682253,23.647763671803695,9.900566888986084
1626937200000000000,25.905377137901837,29.010078925067727,24.07096456116092,27.77195832534293,23.64128365840142,9.918434572864317
1626940800000000000,28.010045704338282,26.56058671793959,24.137162893533493,27.76154850866019,23.631811219776004,9.934535045353869
1626944400000000000,30.052308353208062,24.016115608940183,24.260150099019683,27.74873102214962,23.621685530877407,9.949057804646522
1626948000000000000,31.861585554971487,21.525437336484323,24.43947444487358,27.73539785339515,23.61292765445784,9.962076285820523
1626951600000000000,33.31022924201133,19.245344301079225,24.666219060995424,27.723581257427405,23.60706907068801,9.973884328812645
1626955200000000000,34.331817596423775,17.31153242460411,24.924177595994607,27.715009012606195,23.604511983194023,9.984181478856192
1626958800000000000,34.9169569426675,15.818157229405646,25.192959768740103,27.711043943756167,23.60458790489509,9.99257659094503
1626962400000000000,35.047040692394816,14.82620628200553,25.451565101088327,27.71255697458644,23.607162176246923,9.99862374538394
1626966000000000000,34.68110221164093,14.365961767107585,25.68082542197021,27.719817706816205,23.613054258656277,10.00186868042968
1626969600000000000,33.8191806499933,14.44553904469084,25.864437861686753,27.73212524490451,23.62401199176745,10.002063575355184
1626973200000000000,32.4969586803775,15.05657567524506,25.989927659955626,27.749715021924068,23.641379945365465,9.998915648569533
1626976800000000000,30.788108987401003,16.174253828813104,26.049539314241272,27.772452892148557,23.665262569317655,9.993136180810534
1626980400000000000,28.80223943077225,17.754618490113955,26.039618045408567,27.79974774452286,23.694731466418638,9.986190484017442
1626984000000000000,26.677122234871128,19.736199378305734,25.96069549936177,27.830573564729477,23.728205613769852,9.979060748190939
1626987600000000000,24.55402896890022,22.028240897210626,25.817907141551057,27.863424236931742,23.763895804243315,9.973018050390667
1626991200000000000,22.564904424157845,24.50569953094184,25.62122592687743,27.897298319345712,23.80006410790668,9.969200321369915
1626994800000000000,20.822559352253315,27.016749354640474,25.384258238826373,27.931370537518106,23.835333636785172,9.968365022609307
1626998400000000000,19.411988793887698,29.412007448138215,25.122439868281255,27.964653043502185,23.867660195158276,9.971047747498272
1627002000000000000,18.39564076766809,31.53981625486318,24.851899738022894,27.995654693676016,23.893646250937607,9.977604981148716
1627005600000000000,17.81046105132154,33.273045202585635,24.588983548619872,28.023797622317943,23.910923552436152,9.988053693703737
1627009200000000000,17.670133459342843,34.50013777874942,24.34937911437165,28.04818393138065,23.918187385457507,10.001864092834943
1627012800000000000,17.962112195713566,35.13493201877249,24.147509414091466,28.06760339792361,23.915023800280892,10.01826457784715
1627016400000000000,18.63962381403239,35.157264580285336,23.995329951238332,28.081130933655672,23.901836973330962,10.036251947216824
1627020000000000000,19.61285707927418,34.62628946739737,23.90073780179699,28.087524772714765,23.879880843029554,10.055314727678624
1627023600000000000,20.748687851606824,33.67519914952628,23.86614896446204,28.08560751188007,23.851113200287436,10.07469132237227
1627027200000000000,21.90960026251073,32.47523899088947,23.886893112541692,28.075463069150974,23.817693027585076,10.094603342736221
1627030800000000000,22.979348321706986,31.189199661506372,23.960124916185997,28.05864622477023,23.782241148373025,10.11411930069872
1627034400000000000,23.885317309018845,29.95842247179052,24.08340284169232,28.037358503392092,23.747231758856287,10.132955649422167
1627038000000000000,24.632873214600885,28.854711574250103,24.246619590067134,28.01382415394573,23.715058579240022,10.150750487264556
1627041600000000000,25.223119764608406,27.946514169402654,24.43369747026364,27.99020984253092,23.687643012140807,10.167382639862385
1627045200000000000,25.62583195305069,27.343730342023207,24.624972595334338,27.968825659259984,23.666155874382838,10.182751427979507
1627048800000000000,25.794393576290936,27.158075035192766,24.800964103629116,27.95177051053593,23.650891552668888,10.196718345981148
1627052400000000000,25.677530111161847,27.513125888572134,24.944941407544526,27.940258169079193,23.64148287495793,10.209212373952752
1627056000000000000,25.259523098733226,28.477970700561087,25.043937005713584,27.93512106614122,23.637053753682245,10.220540763065404
1627059600000000000,24.556045445629927,30.04735767734038,25.089200649360514,27.936744085424344,23.636313272524553,10.230814474083997
1627063200000000000,23.609258160822804,32.18858865141846,25.076501052985748,27.944961333706967,23.637599977630728,10.241005726809437
1627066800000000000,22.47644361700823,34.83703733307585,25.005714924596113,27.959039476913254,23.638889282421417,10.252242232665422
1627070400000000000,21.22099160527435,37.85999154607886,24.88067396166857,27.977743567630306,23.638100600540938,10.265217645807562
1627074000000000000,19.916738006855002,41.07905295138938,24.70846850190781,28.000216684728702,23.6337644528094,10.28047688227533
1627077600000000000,18.640575453597954,44.30745662784184,24.498615476735164,28.024994471402735,23.625030354041506,10.297936014983463
1627081200000000000,17.46679169728241,47.36283462475676,24.262547132552882,28.05137602899939,23.611991424523858,10.316940723023935
1627084800000000000,16.46406873515159,50.06006442517623,24.013229560995846,28.07824693053961,23.596490481002625,10.336849325338882
1627088400000000000,15.699269132324368,52.12772849922809,23.764609442979477,28.103788395108896,23.582250425978746,10.356226491215965
1627092000000000000,15.23573241362692,53.310249849258994,23.53035410498569,28.126484466604985,23.57002925714312,10.37435369080709
1627095600000000000,15.124246589032767,53.41959772203508,23.323043602596016,28.145193069680403,23.557762467926857,10.39095012935201
1627099200000000000,15.389909011045816,52.41838886582988,23.153482228119902,28.159493395432726,23.54157414807852,10.406072030737953
1627102800000000000,16.023452615060155,50.47065380779419,23.0297316427189,28.16856880182372,23.519010762667428,10.420007580973273
1627106400000000000,16.97152205717022,47.787968916150234,22.95569706365174,28.172207712860832,23.48920303528211,10.433062624137325
1627110000000000000,18.126427467319836,44.499204021042246,22.929211391749966,28.17036536453326,23.452516581884417,10.44548792849972
1627113600000000000,19.357763754881137,40.811026682807864,22.94106668624086,28.163297496346768,23.41042498808339,10.457390732862903
1627117200000000000,20.547630785322283,36.977458575420414,22.987762892434198,28.151344655700235,23.364953596746123,10.468981089052004
1627120800000000000,21.597143379155227,33.28596666158073,23.071389288777365,28.13489219280688,23.31857905641447,10.480324771193164
1627124400000000000,22.446725763324412,30.018529032521194,23.19326466765055,28.11504772560863,23.274057051091397,10.491212028236287
1627128000000000000,23.092423323575332,27.4284122610065,23.346438372990622,28.09311069086009,23.233957474215728,10.500952083641574
1627131600000000000,23.573314188020234,25.725466860245422,23.517604025134876,28.07101850959826,23.200417341023083,10.509168963663786
1627135200000000000,23.88555225153564,25.05660704692363,23.690338686777668,28.050347061168942,23.175147135485197,10.515485869373455
1627138800000000000,23.977558267117864,25.492946914578887,23.84808883490748,28.032948403458327,23.158853168163578,10.519884312204475
1627142400000000000,23.77527246524787,27.047992819613057,23.975522559644993,28.01989612374092,23.15149027826489,10.522761778230336
1627146000000000000,23.2472761604021,29.695071649282195,24.06016039609516,28.012430158589968,23.152424773314152,10.525008577069153
1627149600000000000,22.404077942404506,33.381870362646225,24.093367653766457,28.011427483341286,23.160508058053715,10.526983400556723
1627153200000000000,21.299790562551955,38.00324058688764,24.070138807437196,28.017152310206363,23.174067289492807,10.529021777835085
1627156800000000000,20.026216761948028,43.38467678402402,23.989534655348017,28.028839191947874,23.19082454406011,10.531416327117636
1627160400000000000,18.693661376070796,49.28500767687072,23.85514794099851,28.04509115822644,23.208361225289384,10.534716115506086
1627164000000000000,17.404833739445518,55.402409664847326,23.675231616890358,28.064770069005426,23.224350491273785,10.539444935719862
1627167600000000000,16.25029445162462,61.346754525150146,23.46166897429707,28.085983842362907,23.236381887853586,10.546009722353634
1627171200000000000,15.314589108099408,66.62628993832706,23.227924321656587,28.107089362353562,23.24226812262298,10.554776293978204
1627174800000000000,14.672211972748162,70.77144120096474,22.988006567986467,28.127128835898787,23.240458084297643,10.565772952586002
1627178400000000000,14.383261418368168,73.42029928169518,22.75589537908769,28.144459290582134,23.229977980367003,10.578723094372528
1627182000000000000,14.491472672388202,74.32683048073041,22.545280098671107,28.158286978448686,23.21044943747752,10.593477001392035
1627185600000000000,15.016791826314217,73.36916767068291,22.36898676883058,28.167586602115946,23.182194302471963,10.609736855189832
1627189200000000000,15.940633223651687,70.59826052574081,22.23823969450305,28.171856377395656,23.1462809916481,10.627182833254748
1627192800000000000,17.195847940805734,66.25292518292028,22.16103842921622,28.17064423547373,23.103955978279,10.645286116616738
1627196400000000000,18.66214738861163,60.780750729535626,22.140444573997208,28.16419732153992,23.05700292572124,10.663437169084325
1627200000000000000,20.196313069925168,54.742025572500566,22.17302363129526,28.15292205271496,23.007451651834334,10.680810736157008
1627203600000000000,21.667299131363084,48.64799531731588,22.255760187231424,28.13753875525714,22.9577619452206,10.696932485761096
1627207200000000000,22.959791033287317,42.98376309153508,22.386075258280457,28.11860797934206,22.910430189075115,10.711500534016878
1627210800000000000,24.006108937053845,38.14795206953849,22.5542168744294,28.097625144002965,22.86788796765356,10.72399495423831
1627214400000000000,24.794381343685775,34.447004044791086,22.744384813082494,28.07635896347969,22.832462563320856,10.734043314399178
1627218000000000000,25.330887786047807,32.07976007794126,22.93772153138453,28.056307961178106,22.805893287856314,10.741636263233916
1627221600000000000,25.584703114002558,31.146852058754693,23.11627346443644,28.038615766521445,22.789594827406027,10.747080538072098
1627225200000000000,25.506399751165073,31.67434008266931,23.265935638476915,28.024691961579247,22.783987451366563,10.750727803933536
1627228800000000000,25.05934309001038,33.61881572453547,23.377560345100306,28.01554397075583,22.788595480860444,10.752590920457335
1627232400000000000,24.253542858835193,36.87616882504355,23.44779885284953,28.01242813217306,22.80210336249653,10.752921302576596
1627236000000000000,23.151506264127022,41.26505561309308,23.480163190452856,28.016254435154313,22.822400497165972,10.751212637838023
1627239600000000000,21.837131009710937,46.544185444147985,23.47842813885078,28.026608587701237,22.84731821509792,10.748262734095887
1627243200000000000,20.41121352987421,52.38823780719643,23.439566847079305,28.041713753463945,22.874463841549876,10.746157272826085
1627246800000000000,18.982437013323125,58.380353562591566,23.358735924721394,28.05963991344135,22.90139087446707,10.745650921066781
1627250400000000000,17.65277876346523,64.03879119261458,23.23750881288923,28.079268036097737,22.925908173379245,10.746846148127881
