ts,t_ext,h_ext,t_C_cal,h_C_cal,t_L_cal,h_L_cal
1648701556193000000,0.2,98.2,8.1,17.86,9.5,38.84
1648701253207000000,0.1,98.1,8.1,18.21,9.5,38.84
1648700949439000000,0.1,98.2,8.1,17.86,9.5,38.84
1648700646323000000,-0.2,97.7,8.1,17.86,9.5,38.84
1648700343890000000,-0.3,97.5,8.1,17.86,9.5,39.26
1648700040294000000,-0.3,97.3,8.2,17.86,9.5,38.84
1648699737639000000,-0.2,97.1,8.2,17.86,9.6,39.26
1648699433569000000,-0.1,96.9,8.2,18.21,9.6,39.26
1648699130329000000,0.0,96.7,8.2,17.5,9.6,38.84
1648698826238000000,0.2,97.1,8.2,17.5,9.6,38.84
1648698523417000000,0.4,97.5,8.3,17.5,9.6,39.26
1648698219351000000,0.2,97.1,8.3,17.86,9.6,38.84
1648697915947000000,0.2,96.6,8.3,17.86,9.6,38.84
1648697612816000000,0.4,97.0,8.3,17.86,9.6,38.84
1648697309326000000,0.4,96.7,8.3,17.86,9.6,39.26
1648697006121000000,0.6,96.7,8.5,17.5,9.6,38.84
1648696702703000000,0.8,97.0,8.5,17.86,9.6,38.84
1648696399178000000,1.0,97.7,8.5,17.5,9.7,38.84
1648696095219000000,1.0,97.9,8.5,17.5,9.7,39.26
1648695791723000000,0.8,97.6,8.5,17.5,9.7,39.26
1648695488375000000,0.8,97.8,8.6,17.5,9.7,38.84
1648695184838000000,0.3,96.9,8.6,17.5,9.7,38.84
1648694881211000000,0.4,96.7,8.6,17.5,9.7,38.84
1648694578206000000,0.6,96.2,8.6,17.5,9.7,38.84
1648694274823000000,0.8,95.7,8.6,18.93,9.7,38.84
1648693971697000000,1.1,95.8,8.7,17.5,9.7,38.84
1648693667914000000,1.3,96.2,8.7,17.5,9.7,38.84
1648693364177000000,1.5,96.5,8.7,17.5,9.7,38.84
1648693060562000000,1.7,96.8,8.7,17.5,9.7,38.84
1648692756969000000,1.6,96.5,8.7,17.5,9.7,38.84
1648692453439000000,1.7,96.1,8.7,17.5,9.8,38.84
1648692150478000000,1.9,96.2,8.8,18.93,9.8,38.84
1648691846892000000,2.0,96.6,8.8,17.5,9.8,38.84
1648691543666000000,1.8,96.1,8.8,17.5,9.8,38.84
1648691240802000000,1.8,95.1,8.8,17.5,9.8,39.26
1648690937700000000,1.9,94.0,8.8,18.93,9.8,38.84
1648690633923000000,2.1,93.8,8.8,18.93,9.8,38.84
1648690330553000000,2.4,93.7,8.9,17.5,9.8,38.84
1648690027196000000,2.7,94.2,8.9,18.93,9.8,38.84
1648689724117000000,2.8,94.3,8.9,18.93,9.8,38.84
1648689420815000000,3.0,93.6,8.9,18.93,9.8,39.26
1648689117556000000,3.2,94.1,8.9,17.5,9.8,38.84
1648688814397000000,3.4,93.9,8.9,17.5,9.8,39.26
1648688511048000000,3.6,93.6,9.0,18.93,9.8,38.84
1648688207046000000,3.7,94.2,9.0,18.93,9.8,38.84
1648687904052000000,3.6,94.0,9.0,17.5,9.1,39.26
1648687601046000000,3.6,93.7,9.0,18.93,9.1,38.84
1648687297004000000,3.7,93.3,9.0,18.93,9.1,38.84
1648686993702000000,3.7,93.5,9.1,17.5,9.1,38.84
1648686690093000000,3.8,92.8,9.1,17.5,9.1,38.84
1648686387051000000,3.8,92.4,9.1,17.5,9.1,38.84
1648686083683000000,3.8,92.1,9.1,18.93,9.1,38.84
1648685779891000000,3.7,92.5,9.1,17.5,9.1,38.84
1648685476358000000,3.5,93.5,9.2,18.93,9.1,38.84
1648685173196000000,3.3,94.3,9.2,18.93,9.1,38.84
1648684869902000000,3.2,94.9,9.2,18.93,9.1,39.26
1648684566943000000,7.8,94.9,9.2,17.14,9.9,38.84
1648684264154000000,7.8,95.1,9.2,16.79,9.9,39.26
1648683961140000000,7.8,95.2,9.3,17.14,9.9,38.84
1648683657028000000,7.8,95.3,9.3,16.79,9.9,38.84
1648683353611000000,7.8,94.7,9.3,17.14,9.9,38.84
1648683050188000000,7.8,94.1,9.3,16.79,9.9,39.26
1648682746819000000,7.8,93.7,9.3,17.14,10.0,38.84
1648682443402000000,7.8,92.9,9.4,17.14,10.0,39.26
1648682139813000000,7.8,92.2,9.4,17.14,10.0,39.26
1648681836457000000,7.8,91.5,9.4,16.79,10.0,38.84
1648681533249000000,3.6,91.5,9.4,16.79,10.0,38.84
1648681229764000000,3.8,92.0,9.4,16.79,10.0,38.84
1648680926601000000,3.8,92.3,9.5,16.79,10.0,38.84
1648680623208000000,3.9,92.3,9.5,16.79,10.0,39.26
1648680319905000000,4.0,91.9,9.5,17.14,10.0,38.84
1648680016464000000,4.2,91.4,9.5,17.14,10.0,38.84
1648679713437000000,4.4,91.3,9.5,16.79,10.0,38.84
1648679411053000000,4.5,91.0,9.5,17.14,10.0,39.26
1648679108006000000,4.5,90.7,9.6,16.79,10.0,38.84
1648678803995000000,4.5,90.9,9.6,16.79,10.0,38.84
1648678500647000000,4.2,91.8,9.6,17.14,10.0,38.84
1648678198042000000,4.3,91.7,9.6,16.79,10.0,38.84
1648677894130000000,4.4,91.5,9.6,16.79,10.0,38.84
1648677591026000000,4.7,90.7,9.6,16.79,10.0,38.84
1648677287179000000,5.0,90.2,9.7,16.79,10.0,39.26
1648676984348000000,5.2,89.4,9.7,16.79,10.0,38.84
1648676681779000000,5.3,88.4,9.7,16.79,10.0,39.26
1648676377825000000,5.3,88.7,9.7,16.79,10.0,38.84
1648676074924000000,5.4,88.5,9.7,16.79,10.0,38.84
1648675771633000000,5.5,87.9,9.7,16.79,10.0,38.84
1648675468524000000,5.5,88.2,9.7,16.79,10.0,38.84
1648675165626000000,5.6,88.4,9.8,16.43,10.0,38.84
1648674862320000000,5.6,88.5,9.8,16.79,10.0,38.84
1648674558717000000,5.7,87.6,9.8,16.79,10.0,38.84
1648674255765000000,5.8,87.3,9.8,16.79,10.0,38.84
1648673951797000000,5.8,87.3,9.8,16.79,10.0,38.84
1648673647998000000,5.9,87.6,9.8,16.79,10.0,38.84
1648673345194000000,6.0,87.8,9.8,16.79,10.0,39.26
1648673041419000000,6.0,87.7,9.8,16.79,10.0,38.84
1648672738601000000,6.0,88.4,9.9,16.43,10.0,38.84
1648672435489000000,6.0,88.4,9.9,16.43,10.0,38.84
1648672132493000000,5.9,88.9,9.9,16.43,10.0,38.84
1648671829146000000,5.9,89.6,9.9,16.79,10.0,38.84
1648671525939000000,6.1,90.0,9.9,16.43,10.0,38.84
1648671223079000000,6.1,89.2,9.9,16.43,10.0,38.84
1648670920480000000,6.2,89.9,9.9,16.79,10.0,38.84
1648670616908000000,6.3,90.2,9.9,16.79,10.0,38.84
1648670313016000000,6.4,89.7,9.9,16.79,10.0,39.26
1648670009421000000,6.4,90.1,10.0,16.43,10.0,38.84
1648669706333000000,6.5,88.4,10.0,16.79,10.0,39.26
1648669403166000000,6.5,87.5,10.0,16.79,10.0,38.84
1648669099441000000,6.5,88.0,10.0,16.79,10.0,38.84
1648668795926000000,6.3,90.1,10.0,16.43,10.0,38.84
1648668492492000000,6.3,90.6,10.0,16.79,10.0,38.84
1648668204272000000,6.3,90.0,10.0,16.79,10.0,39.26
1648667885347000000,6.4,90.5,10.0,16.79,10.0,39.26
1648667582209000000,6.3,90.1,10.0,16.79,10.0,39.26
1648667278255000000,6.3,90.0,10.0,16.79,10.0,39.26
1648666974451000000,6.2,90.6,10.0,16.43,10.0,38.84
1648666671080000000,6.2,90.4,10.0,16.79,10.0,38.84
1648666368015000000,6.2,90.7,10.0,16.79,10.0,39.26
1648666065378000000,6.1,90.9,10.0,16.79,10.0,39.26
1648665762092000000,6.1,89.9,10.0,16.43,10.0,38.84
1648665458663000000,6.3,89.9,10.0,16.79,10.0,38.84
1648665179195000000,6.4,90.2,10.0,16.43,10.0,38.84
1648664852183000000,6.6,90.6,10.0,16.43,10.0,38.84
1648664549046000000,6.9,88.7,10.0,16.79,10.0,38.84
1648664245336000000,7.4,86.5,10.0,16.43,10.0,38.84
1648663941634000000,8.3,79.1,10.0,16.79,10.0,38.84
1648663638660000000,9.1,75.9,10.0,16.79,10.0,38.84
1648663335637000000,9.3,76.7,10.0,16.79,10.0,39.26
1648663031801000000,9.4,74.2,10.0,16.79,10.0,38.84
1648662728149000000,9.5,76.5,10.0,16.79,10.0,38.84
1648662425056000000,9.7,72.7,10.0,16.79,10.0,39.26
1648662121421000000,9.8,72.1,10.0,16.79,10.0,39.26
1648661818214000000,10.0,72.4,10.0,16.43,10.0,38.84
1648661514326000000,10.1,73.2,9.9,16.79,10.0,38.84
1648661211012000000,10.2,73.0,9.9,16.79,10.0,38.84
1648660907372000000,10.4,73.1,9.9,16.79,10.0,39.26
1648660603966000000,10.4,72.0,9.9,16.79,10.0,38.84
1648660300522000000,10.4,72.4,9.9,16.79,10.0,38.84
1648659996973000000,10.2,74.2,9.9,17.14,10.0,39.26
1648659693224000000,9.9,74.9,9.9,16.79,10.0,38.84
1648659389995000000,9.9,74.3,9.9,16.43,10.0,38.84
1648659086217000000,10.0,74.6,9.9,16.79,10.0,39.26
1648658783276000000,10.3,71.5,9.9,17.14,10.0,38.84
1648658479755000000,11.0,72.2,9.9,16.43,10.0,38.84
1648658176524000000,7.8,71.8,9.9,16.79,10.0,39.26
1648657873569000000,7.8,90.0,9.9,16.79,10.0,38.84
1648657570075000000,7.8,90.0,9.8,17.14,10.0,38.84
1648657267030000000,11.0,90.0,9.8,17.14,10.0,39.26
1648656963579000000,10.9,75.5,9.8,17.14,10.0,38.84
1648656659749000000,10.1,75.8,9.8,16.79,10.0,38.84
1648656356566000000,9.8,74.6,9.8,17.14,10.0,39.26
1648656052935000000,9.8,76.8,9.8,16.79,10.0,39.26
1648655749944000000,9.8,74.2,9.8,16.79,10.0,38.84
1648655447064000000,10.0,72.6,9.8,16.79,10.0,38.84
1648655143714000000,10.0,73.2,9.7,16.79,10.0,38.84
1648654840001000000,10.0,73.1,9.7,16.79,10.0,39.26
1648654537319000000,10.0,73.2,9.7,16.79,10.0,38.84
1648654233417000000,10.2,71.5,9.7,17.14,10.0,38.84
1648653930667000000,10.3,74.6,9.7,16.79,10.0,38.84
1648653627995000000,10.2,73.7,9.7,16.79,10.0,38.84
1648653324373000000,10.1,74.8,9.7,17.14,10.0,39.26
1648653021260000000,10.2,75.3,9.7,16.79,10.0,38.84
1648652717676000000,10.6,73.2,9.7,16.79,10.0,38.84
1648652414862000000,10.8,90.0,9.6,16.79,10.0,38.84
1648652111460000000,11.2,90.0,9.6,16.79,10.0,38.84
1648651808283000000,11.5,90.0,9.6,16.79,10.0,38.84
1648651504587000000,11.3,90.0,9.6,16.79,10.0,38.84
1648651201411000000,11.2,72.2,9.6,16.79,10.0,38.84
1648650898415000000,11.2,90.0,9.6,16.79,10.0,38.84
1648650594574000000,11.4,90.0,9.6,16.79,10.0,39.26
1648650291210000000,7.8,90.0,9.6,17.14,10.0,39.26
1648650001423000000,11.6,90.0,9.6,17.14,10.0,38.84
1648649684971000000,11.4,90.0,9.6,16.79,10.0,38.84
1648649381359000000,11.0,90.0,9.5,16.79,10.0,38.84
1648649077804000000,10.8,72.4,9.5,16.79,10.0,39.26
1648648791840000000,10.7,74.6,9.5,16.79,10.0,38.84
1648648471994000000,10.5,74.4,9.5,16.79,10.0,39.26
1648648168344000000,10.3,74.9,9.5,17.14,10.0,39.26
1648647864787000000,9.8,77.0,9.5,16.79,10.0,38.84
1648647562076000000,9.5,80.0,9.5,16.79,10.0,38.84
1648647272213000000,9.6,80.3,9.5,17.14,10.0,38.84
1648646962263000000,9.6,77.0,9.5,17.14,10.0,38.84
1648646652391000000,9.5,77.1,9.5,16.79,10.0,38.84
1648646356049000000,9.6,76.9,9.5,17.14,10.0,38.84
1648646045006000000,9.6,81.6,9.5,17.14,10.0,39.26
1648645741519000000,9.6,77.9,9.5,17.14,10.0,38.84
1648645437927000000,9.4,80.4,9.5,16.79,10.0,38.84
1648645134532000000,9.2,77.9,9.5,17.14,10.0,39.26
1648644831325000000,9.2,79.9,9.4,17.14,10.2,39.26
1648644527692000000,9.6,78.1,9.4,17.14,10.2,38.84
1648644224224000000,9.6,80.9,9.4,16.79,10.2,38.84
1648643920562000000,9.7,78.9,9.4,17.14,10.2,38.84
1648643617913000000,9.7,81.7,9.4,16.79,10.2,38.84
1648643314925000000,9.8,79.7,9.4,17.14,10.2,39.26
1648643011980000000,9.7,79.7,9.4,16.79,10.2,38.84
1648642708917000000,9.7,81.3,9.4,16.79,10.2,39.26
1648642405546000000,9.7,84.0,9.4,17.14,10.2,39.26
1648642101950000000,9.4,81.1,9.4,16.79,10.2,39.26
1648641798245000000,9.2,83.0,9.4,16.79,10.2,39.26
1648641494814000000,8.8,83.0,9.4,17.14,10.2,38.84
1648641191529000000,8.7,84.6,9.4,17.14,10.2,38.84
1648640887712000000,8.7,85.4,9.5,17.14,10.2,39.26
1648640584764000000,8.9,86.2,9.5,16.79,10.2,38.84
1648640281310000000,8.6,87.6,9.5,17.14,10.2,38.84
1648639978540000000,8.3,87.9,9.5,17.14,10.2,39.26
1648639675245000000,8.1,85.8,9.5,17.14,10.3,39.26
1648639371867000000,8.0,87.4,9.5,16.79,10.3,38.84
1648639069083000000,7.9,87.9,9.5,17.14,10.3,39.26
1648638766113000000,7.9,89.2,9.5,16.79,10.3,38.84
1648638463118000000,7.8,89.5,9.5,16.79,10.3,38.84
1648638159966000000,7.9,90.5,9.5,16.79,10.3,39.26
1648637856130000000,7.8,90.7,9.5,16.79,10.3,38.84
1648637552640000000,7.7,89.5,9.5,16.79,10.3,38.84
1648637248991000000,7.6,89.6,9.6,16.79,10.3,38.84
1648636945905000000,7.5,90.6,9.6,16.79,10.3,39.26
1648636643114000000,7.4,89.5,9.6,16.79,10.3,38.84
1648636340075000000,7.2,90.9,9.6,16.79,10.3,38.84
1648636036439000000,7.1,91.5,9.6,16.79,10.3,38.84
1648635733520000000,6.9,91.1,9.6,16.43,10.3,38.84
1648635429907000000,6.9,90.8,9.7,16.79,10.3,39.26
1648635126641000000,6.8,91.0,9.7,16.79,10.4,39.26
1648634823678000000,6.8,91.3,9.7,16.43,10.4,38.84
1648634520067000000,6.7,92.0,9.7,16.43,10.4,38.84
1648634216732000000,6.6,92.8,9.7,16.79,10.4,39.26
1648633913573000000,6.5,93.1,9.7,16.79,10.4,38.84
1648633610529000000,6.3,92.0,9.7,16.79,10.4,39.26
1648633307723000000,6.3,93.3,9.8,16.43,10.4,38.84
1648633003801000000,6.2,93.2,9.8,16.79,10.4,39.26
1648632700780000000,6.1,94.0,9.8,16.79,10.4,39.26
1648632397618000000,6.1,93.7,9.8,16.79,10.4,38.84
1648632117766000000,6.0,94.1,9.8,16.79,10.4,39.26
1648631790566000000,5.9,94.2,9.8,16.43,10.4,38.84
1648631487549000000,6.0,94.3,9.9,16.79,10.4,39.26
1648631184207000000,5.9,94.7,9.9,16.43,10.4,38.84
1648630893895000000,5.9,94.5,9.9,16.43,10.4,38.84
1648630577558000000,5.9,94.5,9.9,16.43,10.4,38.84
1648630274242000000,5.9,94.3,9.9,16.79,10.4,38.84
1648629971502000000,5.9,94.0,9.9,16.43,10.4,38.84
1648629668357000000,5.9,93.7,10.0,16.43,10.5,38.84
1648629364793000000,6.0,93.9,10.0,16.43,10.5,38.84
1648629061455000000,6.0,94.0,10.0,16.79,10.5,38.84
1648628757945000000,6.0,93.6,10.0,16.79,10.5,39.26
1648628454990000000,6.0,93.5,10.0,16.79,10.5,38.84
1648628151964000000,6.1,93.2,10.0,16.43,10.5,38.84
1648627848095000000,6.0,93.7,10.0,16.79,10.5,38.84
1648627544924000000,6.1,94.4,10.2,16.79,10.5,38.84
1648627242050000000,6.1,93.4,10.2,16.43,10.5,38.84
1648626939233000000,6.1,93.9,10.2,16.43,10.5,38.84
1648626652352000000,6.1,93.8,10.2,16.43,10.5,38.84
1648626332878000000,6.1,93.1,10.2,16.43,10.5,38.84
1648626028757000000,6.0,93.7,10.2,16.79,10.5,38.84
1648625726169000000,6.0,93.8,10.2,16.79,10.5,39.26
1648625422076000000,6.0,93.6,10.3,16.79,10.5,39.26
1648625118503000000,6.0,93.3,10.3,16.43,10.5,39.26
1648624814390000000,6.0,94.0,10.3,16.43,10.5,39.26
1648624511480000000,6.0,93.8,10.3,16.43,10.5,38.84
1648624207898000000,6.1,93.7,10.3,16.43,10.5,38.84
1648623905146000000,6.1,94.8,10.3,16.43,10.5,39.26
1648623601733000000,6.3,94.4,10.3,16.79,10.5,38.84
1648623297965000000,6.3,93.8,10.3,16.43,10.5,39.26
1648622994247000000,6.4,93.8,10.4,16.43,10.5,38.84
1648622690563000000,6.5,94.6,10.4,16.43,10.5,39.26
1648622387498000000,6.6,94.5,10.4,16.79,10.6,39.26
1648622084040000000,6.7,94.4,10.4,16.79,10.6,38.84
1648621781135000000,6.8,94.3,10.4,16.43,10.6,39.26
1648621478411000000,6.9,94.2,10.4,16.79,10.6,39.26
1648621175152000000,7.1,94.0,10.4,16.43,10.6,39.26
1648620871606000000,7.2,94.1,10.4,16.43,10.6,38.84
1648620568283000000,7.3,94.1,10.4,16.43,10.6,38.84
1648620265493000000,7.3,94.2,10.5,16.43,10.6,38.84
1648619962059000000,7.3,93.9,10.5,16.79,10.6,38.84
1648619659152000000,7.3,93.3,10.5,16.43,10.6,38.84
1648619355541000000,7.3,93.3,10.5,16.43,10.6,39.26
1648619051937000000,7.3,93.1,10.5,16.43,10.6,38.84
1648618748606000000,7.4,92.6,10.5,16.43,10.6,38.84
1648618444837000000,7.5,92.4,10.5,16.43,10.6,38.84
1648618141554000000,7.5,92.2,10.5,16.79,10.6,38.84
1648617838333000000,7.5,92.3,10.5,16.43,10.6,38.84
1648617535357000000,7.5,92.0,10.6,16.07,10.6,39.26
1648617231832000000,7.6,92.2,10.6,16.43,10.6,38.84
1648616928432000000,7.5,91.9,10.6,16.43,10.6,38.84
1648616625149000000,7.6,92.2,10.6,16.07,10.6,39.26
1648616321504000000,7.6,91.8,10.6,16.43,10.6,38.84
1648616018084000000,7.6,92.1,10.6,16.07,10.6,38.84
1648615714950000000,7.6,92.2,10.6,16.79,10.6,38.84
1648615411711000000,7.7,92.5,10.6,16.43,10.6,38.84
1648615108778000000,7.8,92.4,10.6,16.43,10.6,38.84
1648614804777000000,7.8,92.3,10.6,16.43,10.6,38.84
1648614501497000000,7.8,92.5,10.7,16.43,10.6,38.84
1648614197969000000,7.9,92.4,10.7,16.79,10.6,38.84
1648613894517000000,7.9,91.8,10.7,16.43,10.6,38.84
1648613590901000000,7.9,91.8,10.7,16.43,10.6,38.84
1648613287686000000,8.0,91.1,10.7,16.79,10.7,38.84
1648612983516000000,8.0,91.1,10.7,16.43,10.7,38.84
1648612680149000000,8.0,91.2,10.7,16.43,10.7,39.26
1648612377046000000,8.1,91.1,10.7,16.43,10.7,39.26
1648612074603000000,8.0,91.5,10.7,16.43,10.7,38.84
1648611771257000000,8.0,91.7,10.7,16.43,10.7,38.84
1648611467841000000,8.0,92.1,10.8,16.43,10.7,38.84
1648611164365000000,8.0,92.4,10.8,16.79,10.7,38.84
1648610860735000000,8.0,92.6,10.8,16.43,10.7,38.84
1648610557436000000,8.1,92.6,10.8,16.07,10.7,39.26
1648610254586000000,8.2,92.9,10.8,16.07,10.7,38.84
1648609950847000000,8.2,92.8,10.8,16.79,10.7,38.84
1648609647150000000,8.2,93.1,10.8,16.43,10.7,38.84
1648609344124000000,8.2,93.3,10.8,16.43,10.7,38.84
1648609040385000000,8.2,93.3,10.8,16.43,10.7,38.84
1648608737683000000,8.3,93.5,10.9,16.43,10.7,38.84
1648608440954000000,8.2,93.5,10.9,16.07,10.7,39.26
1648608130592000000,8.3,93.1,10.9,16.07,10.7,39.26
1648607827397000000,8.3,92.8,10.9,16.43,10.7,38.84
1648607531168000000,8.3,92.7,10.9,16.07,10.7,39.26
1648607221284000000,8.4,92.5,10.9,16.43,10.7,38.84
1648606917768000000,8.4,91.6,10.9,16.43,10.7,38.84
1648606614171000000,8.5,89.9,10.9,16.43,10.7,38.84
1648606310850000000,8.5,88.8,10.9,16.07,10.7,39.26
1648606008033000000,8.6,89.5,10.9,16.79,10.7,38.84
1648605704912000000,8.6,90.1,11.0,16.79,10.7,38.84
1648605401428000000,8.6,90.0,11.0,16.43,10.7,38.84
1648605097937000000,8.6,89.9,11.0,16.07,10.7,38.84
1648604794331000000,8.6,89.8,11.0,16.07,10.7,38.84
1648604491183000000,8.6,89.3,11.0,16.43,10.7,38.84
1648604188379000000,8.5,89.4,11.0,16.07,10.7,39.26
1648603885181000000,8.5,87.5,11.0,16.43,10.7,39.26
1648603581687000000,8.5,84.8,11.0,16.07,10.7,39.26
1648603277964000000,8.5,84.9,11.1,16.43,10.7,38.84
1648602974419000000,8.5,84.5,11.1,16.43,10.7,38.84
1648602671480000000,8.5,85.3,11.1,16.43,10.7,38.84
1648602368988000000,8.6,84.4,11.1,16.07,10.7,38.84
1648602065986000000,8.6,83.9,11.1,16.07,10.7,39.26
1648601763327000000,8.6,83.7,11.1,16.07,10.7,39.26
1648601459321000000,8.6,84.2,11.1,16.43,10.7,38.84
1648601155804000000,8.6,84.7,11.1,16.79,10.7,38.84
1648600852467000000,8.6,83.7,11.1,16.07,10.7,39.26
1648600549096000000,8.6,83.4,9.9,16.43,10.7,38.84
1648600246718000000,8.6,85.5,9.9,16.07,10.7,38.84
1648599943159000000,8.5,85.8,9.9,16.43,10.7,38.84
1648599640189000000,8.5,87.5,9.9,16.43,10.7,39.26
1648599336592000000,8.5,88.2,9.9,16.07,10.7,39.26
1648599033206000000,8.6,87.9,9.9,16.07,10.7,38.84
1648598729562000000,8.6,87.9,9.9,16.79,10.7,38.84
1648598426786000000,8.7,87.5,9.9,16.43,10.7,39.26
1648598123116000000,8.8,87.2,11.2,16.43,10.7,38.84
1648597819534000000,8.8,86.8,11.3,16.43,10.7,38.84
1648597516705000000,8.8,87.8,11.3,16.07,10.7,39.26
1648597213865000000,8.8,87.3,11.3,16.43,10.7,39.26
1648596910392000000,8.8,86.8,11.3,16.07,10.7,38.84
1648596607052000000,8.8,86.4,11.3,16.43,10.7,38.84
1648596304033000000,8.9,85.9,11.3,16.43,10.7,38.84
1648596000846000000,8.9,85.5,11.3,16.07,10.7,38.84
1648595696458000000,8.9,85.4,11.3,16.43,10.7,38.84
1648595393553000000,8.9,85.2,11.4,16.43,10.7,38.84
1648595090465000000,9.0,85.6,11.4,16.07,10.7,38.84
1648594787735000000,9.0,85.2,11.4,16.07,10.7,38.84
1648594484826000000,9.0,85.4,11.4,16.43,10.7,38.84
1648594181225000000,9.1,85.4,11.4,16.07,10.7,38.84
1648593877283000000,9.1,84.8,11.4,16.43,10.7,38.84
1648593573855000000,9.1,84.5,11.4,16.43,10.7,39.26
1648593270195000000,9.2,84.9,11.4,16.43,10.7,38.84
1648592966491000000,9.2,85.9,11.5,16.07,10.7,38.84
1648592663713000000,9.2,86.8,11.5,16.43,10.7,38.84
1648592360439000000,9.2,86.1,11.5,16.79,10.7,38.84
1648592056798000000,9.2,86.6,11.5,16.07,10.7,38.84
1648591753479000000,9.2,87.0,11.5,16.07,10.7,38.84
1648591450213000000,9.2,86.7,11.5,16.43,10.7,38.84
1648591147671000000,9.2,86.4,11.5,16.43,10.7,39.26
1648590844475000000,9.2,86.7,11.5,16.43,10.7,38.84
1648590542407000000,9.3,86.4,11.6,16.43,10.7,38.84
1648590238684000000,9.3,86.5,11.6,16.43,10.7,38.84
1648589935209000000,9.3,86.5,11.6,16.43,10.7,39.26
1648589631779000000,9.3,86.5,11.6,16.07,10.7,38.84
1648589328473000000,9.4,86.2,11.6,16.43,10.7,38.84
1648589025729000000,9.4,86.6,11.6,16.43,10.7,39.26
1648588721965000000,9.4,86.7,11.6,16.07,10.6,38.84
1648588418693000000,9.4,86.9,11.6,16.07,10.6,38.84
1648588115519000000,9.4,86.8,11.7,16.07,10.6,38.84
1648587811904000000,9.4,86.9,11.7,16.43,10.6,39.26
1648587508608000000,9.5,86.7,11.7,16.07,10.6,38.84
1648587205041000000,9.5,86.7,11.7,16.07,10.6,38.84
1648586901870000000,9.5,87.1,11.7,16.07,10.6,38.84
1648586598662000000,9.5,87.2,11.7,16.43,10.6,39.26
1648586303520000000,9.5,87.3,11.7,16.43,10.6,38.84
1648585992272000000,9.5,87.4,11.7,16.43,10.6,38.84
1648585689278000000,9.5,87.4,11.7,16.43,10.6,38.84
1648585392829000000,9.5,87.2,11.8,16.43,10.6,38.84
1648585082099000000,9.5,87.2,11.8,16.43,10.6,38.84
1648584779348000000,9.6,87.5,11.8,16.43,10.6,39.26
1648584476086000000,9.6,87.2,11.8,16.07,10.6,38.84
1648584172093000000,9.7,87.1,11.8,16.43,10.5,39.26
1648583868551000000,9.7,87.0,11.8,16.43,10.5,39.26
1648583565387000000,9.7,87.0,11.8,16.43,10.5,39.26
1648583261932000000,9.7,87.3,11.8,16.07,10.5,38.84
1648582958786000000,9.7,87.1,11.8,16.07,10.5,38.43
1648582655382000000,9.8,86.5,11.8,16.43,10.5,38.84
1648582352446000000,10.0,85.7,11.8,16.43,10.5,38.84
1648582055859000000,10.2,84.7,11.8,16.43,10.5,38.84
1648581745731000000,10.4,83.9,11.8,16.07,10.5,38.84
1648581442512000000,10.4,83.7,11.8,16.43,10.5,39.26
1648581139714000000,10.5,82.3,11.9,16.07,10.4,38.84
1648580836187000000,10.5,82.2,11.9,16.43,10.4,38.84
1648580532750000000,10.5,82.5,11.9,16.07,10.4,38.84
1648580229131000000,10.5,82.6,11.9,16.43,10.4,38.84
1648579925707000000,10.5,82.8,11.9,16.43,10.4,38.43
1648579622828000000,10.5,82.7,11.9,16.43,10.4,38.84
1648579319613000000,10.5,82.1,11.9,16.43,10.4,38.84
1648579023705000000,10.5,82.0,11.9,16.07,10.4,38.43
1648578713764000000,10.5,82.0,11.9,16.43,10.4,38.84
1648578410818000000,10.6,81.4,11.8,16.43,10.3,38.43
1648578107321000000,10.7,81.5,11.8,16.43,10.3,38.84
1648577803428000000,10.9,81.7,11.8,16.07,10.3,38.84
1648577500936000000,11.1,80.0,11.8,16.43,10.3,38.84
1648577197131000000,11.3,78.8,11.8,16.43,10.3,38.84
1648576902172000000,11.4,77.2,11.8,16.07,10.3,38.84
1648576590690000000,11.6,76.1,11.8,16.43,10.3,38.84
1648576287203000000,11.8,74.7,11.8,16.07,10.3,38.84
1648575983979000000,12.1,72.8,11.8,16.43,10.2,38.84
1648575681035000000,12.3,72.6,11.8,16.43,10.2,38.84
1648575377249000000,12.5,72.8,11.8,16.43,10.2,38.84
1648575073945000000,12.7,71.8,11.7,16.07,10.2,38.84
1648574770867000000,13.0,69.8,11.7,16.07,10.2,38.84
1648574467356000000,13.4,67.9,11.7,16.07,10.2,38.84
1648574164033000000,13.9,64.7,11.7,16.07,10.2,38.43
1648573861135000000,14.1,63.1,11.7,16.07,10.2,38.84
1648573557674000000,14.3,62.2,11.7,16.07,10.0,38.43
1648573254551000000,14.6,59.9,11.6,16.07,10.0,38.43
1648572950787000000,14.9,58.9,11.6,16.07,10.0,39.26
1648572647636000000,15.5,57.4,11.6,16.43,10.0,38.84
1648572344709000000,15.9,52.9,11.6,16.43,10.0,38.84
1648572041165000000,16.3,51.0,11.6,16.07,10.0,38.84
1648571737737000000,16.5,49.6,11.5,16.43,10.0,38.84
1648571434963000000,16.9,48.9,11.5,16.07,9.9,38.84
1648571131308000000,17.3,48.1,11.5,16.43,9.9,38.84
1648570827393000000,17.4,46.6,11.5,16.07,9.9,39.26
1648570523433000000,17.2,48.1,11.4,16.79,9.9,39.26
1648570219845000000,17.6,45.6,11.4,16.07,9.9,38.43
1648569930827000000,18.1,45.9,11.4,16.07,9.9,38.84
1648569620347000000,16.6,50.5,11.4,16.07,9.9,38.84
